ts,A,CTX,x,US,S"1,S"2,H1,H2,M"1,M"2,D,R*,CR
503,1.0,0.4,1.0,1.0,0.87,0.836,0.933,0.661,0.457,0.391,1.0,1.0,0.0,
504,1.0,0.4,1.0,1.0,0.882,0.849,0.945,0.85,0.358,0.324,1.0,1.0,0.0,
505,0.0,0.4,0.0,0.0,0.019,0.02,0.945,0.87,0.34,0.007,0.124,0.103,0.0,
506,0.0,0.4,0.0,0.0,0.019,0.024,0.007,0.007,0.007,0.007,0.063,0.026,0.0,
507,0.0,0.4,0.0,0.0,0.019,0.024,0.007,0.007,0.007,0.007,0.006,0.006,0.0,
508,1.0,0.4,1.0,0.0,0.872,0.851,0.934,0.009,0.365,0.007,0.006,0.006,0.0,
509,1.0,0.4,1.0,1.0,0.922,0.863,0.975,0.86,0.412,0.301,1.0,1.0,0.0,
510,1.0,0.4,1.0,0.0,0.925,0.943,0.976,0.967,0.639,0.52,0.65,0.588,0.588,
511,1.0,0.4,1.0,0.0,0.87,0.947,0.951,0.986,0.578,0.573,0.563,0.622,0.622,
512,1.0,0.4,1.0,0.0,0.798,0.902,0.794,0.953,0.36,0.46,0.518,0.236,0.0,
513,1.0,0.4,1.0,0.0,0.809,0.839,0.815,0.862,0.331,0.339,0.193,0.164,0.0,
514,1.0,0.4,1.0,0.0,0.731,0.761,0.627,0.687,0.236,0.239,0.089,0.093,0.0,
515,0.3,0.4,0.0,1.0,0.071,0.018,0.01,0.687,0.218,0.183,1.0,1.0,0.0,
516,0.0,0.4,0.0,1.0,0.018,0.018,0.01,0.007,0.007,0.007,1.0,1.0,0.0,
517,0.0,0.4,0.0,1.0,0.018,0.018,0.007,0.007,0.007,0.007,1.0,1.0,0.0,
518,0.0,0.4,0.0,0.0,0.018,0.018,0.008,0.007,0.007,0.008,0.006,0.006,0.0,
519,1.0,0.4,1.0,0.0,0.735,0.749,0.007,0.009,0.007,0.225,0.008,0.006,0.0,
520,1.0,0.4,1.0,0.0,0.755,0.768,0.649,0.763,0.294,0.225,0.067,0.02,0.0,
521,1.0,0.4,1.0,0.0,0.839,0.856,0.859,0.862,0.422,0.39,0.067,0.188,0.0,
522,1.0,0.4,1.0,0.0,0.857,0.865,0.893,0.939,0.413,0.374,0.223,0.221,0.0,
523,1.0,0.4,1.0,1.0,0.869,0.878,0.912,0.945,0.457,0.341,1.0,1.0,0.0,
524,1.0,0.4,1.0,0.0,0.905,0.909,0.957,0.971,0.676,0.593,0.421,0.721,0.721,
525,1.0,0.4,1.0,0.0,0.843,0.848,0.873,0.941,0.608,0.535,0.605,0.555,0.555,
526,0.6,0.4,0.2,0.0,0.433,0.14,0.179,0.918,0.078,0.496,0.034,0.553,0.553,
527,0.0,0.4,0.0,0.0,0.019,0.019,0.217,0.007,0.077,0.054,0.011,0.071,0.0,
528,0.0,0.4,0.0,1.0,0.019,0.019,0.028,0.007,0.007,0.007,1.0,1.0,0.0,
529,0.0,0.4,0.0,1.0,0.019,0.019,0.009,0.007,0.007,0.007,1.0,1.0,0.0,
530,1.0,0.4,1.0,1.0,0.864,0.852,0.007,0.905,0.568,0.469,1.0,1.0,0.0,
531,1.0,0.4,1.0,0.0,0.876,0.911,0.905,0.946,0.547,0.448,0.456,0.355,0.0,
532,1.0,0.4,1.0,0.0,0.895,0.852,0.936,0.901,0.512,0.401,0.349,0.236,0.0,
533,1.0,0.4,1.0,0.0,0.83,0.777,0.845,0.841,0.38,0.287,0.114,0.229,0.0,
534,1.0,0.4,1.0,0.0,0.751,0.695,0.774,0.54,0.341,0.263,0.13,0.105,0.0,
535,1.0,0.4,1.0,0.0,0.762,0.743,0.674,0.564,0.216,0.197,0.036,0.034,0.0,
536,1.0,0.4,1.0,1.0,0.764,0.666,0.688,0.596,0.216,0.22,1.0,1.0,0.0,
537,0.0,0.4,0.0,0.0,0.019,0.018,0.808,0.606,0.335,0.219,0.043,0.071,0.0,
538,0.0,0.4,0.0,0.0,0.023,0.018,0.007,0.007,0.007,0.027,0.089,0.017,0.0,
539,0.0,0.4,0.0,0.0,0.019,0.022,0.007,0.007,0.007,0.007,0.006,0.006,0.0,
540,1.0,0.4,1.0,0.0,0.854,0.804,0.896,0.812,0.436,0.008,0.006,0.008,0.0,
541,1.0,0.4,1.0,0.0,0.911,0.885,0.965,0.888,0.353,0.351,0.147,0.129,0.0,
542,1.0,0.4,1.0,1.0,0.914,0.891,0.967,0.947,0.517,0.433,1.0,1.0,0.0,
543,1.0,0.4,1.0,1.0,0.934,0.925,0.976,0.966,0.727,0.682,1.0,1.0,0.0,
544,1.0,0.4,1.0,1.0,0.934,0.926,0.98,0.975,0.676,0.654,1.0,1.0,0.0,
545,1.0,0.4,1.0,0.0,0.934,0.926,0.98,0.975,0.595,0.578,0.657,0.642,0.642,
546,1.0,0.4,1.0,0.0,0.884,0.871,0.935,0.947,0.46,0.509,0.457,0.388,0.0,
547,1.0,0.4,1.0,0.0,0.815,0.799,0.886,0.784,0.332,0.315,0.242,0.179,0.0,
548,0.0,0.4,0.0,0.0,0.018,0.017,0.743,0.709,0.007,0.281,0.065,0.09,0.0,
549,0.0,0.4,0.0,1.0,0.018,0.017,0.007,0.076,0.007,0.033,1.0,1.0,0.0,
550,0.0,0.4,0.0,0.0,0.018,0.021,0.008,0.007,0.007,0.008,0.007,0.006,0.0,
551,1.0,0.4,1.0,0.0,0.717,0.699,0.007,0.544,0.007,0.007,0.008,0.006,0.0,
552,1.0,0.4,1.0,0.0,0.737,0.794,0.558,0.778,0.189,0.268,0.042,0.006,0.0,
553,1.0,0.4,1.0,0.0,0.812,0.823,0.796,0.843,0.296,0.319,0.066,0.049,0.0,
554,1.0,0.4,1.0,0.0,0.837,0.832,0.827,0.86,0.304,0.334,0.091,0.084,0.0,
555,1.0,0.4,1.0,1.0,0.842,0.835,0.858,0.867,0.333,0.338,1.0,1.0,0.0,
556,1.0,0.4,1.0,1.0,0.901,0.897,0.923,0.953,0.422,0.574,1.0,1.0,0.0,
557,1.0,0.4,1.0,1.0,0.904,0.902,0.954,0.957,0.532,0.522,1.0,1.0,0.0,
558,1.0,0.4,0.7,0.0,0.905,0.62,0.956,0.957,0.478,0.193,0.375,0.374,0.0,
559,0.0,0.4,0.0,0.0,0.019,0.078,0.007,0.011,0.007,0.009,0.042,0.05,0.0,
560,0.0,0.4,0.0,0.0,0.019,0.019,0.007,0.011,0.008,0.009,0.008,0.006,0.0,
561,0.0,0.4,0.0,0.0,0.019,0.019,0.007,0.007,0.007,0.007,0.006,0.006,0.0,
562,1.0,0.4,1.0,1.0,0.829,0.863,0.009,0.901,0.007,0.008,1.0,1.0,0.0,
563,1.0,0.4,1.0,0.0,0.906,0.949,0.91,0.971,0.404,0.493,0.006,0.006,0.0,
564,1.0,0.4,1.0,0.0,0.933,0.956,0.958,0.989,0.419,0.471,0.261,0.26,0.0,
565,1.0,0.4,1.0,0.0,0.934,0.956,0.968,0.989,0.48,0.537,0.308,0.357,0.0,
566,1.0,0.4,1.0,0.0,0.935,0.957,0.969,0.99,0.496,0.554,0.425,0.454,0.0,
567,1.0,0.4,1.0,0.0,0.937,0.957,0.971,0.99,0.454,0.588,0.458,0.502,0.502,
568,1.0,0.4,1.0,1.0,0.937,0.957,0.972,0.99,0.54,0.519,1.0,1.0,0.0,
569,1.0,0.4,0.8,1.0,0.944,0.858,0.978,0.974,0.684,0.597,1.0,1.0,0.0,
570,0.0,0.4,0.0,1.0,0.02,0.02,0.979,0.974,0.617,0.534,1.0,1.0,0.0,
571,0.0,0.4,0.0,0.0,0.02,0.02,0.105,0.007,0.007,0.058,0.484,0.45,0.0,
572,0.0,0.4,0.0,0.0,0.02,0.024,0.009,0.007,0.007,0.007,0.006,0.008,0.0,
573,1.0,0.4,1.0,0.0,0.938,0.955,0.976,0.988,0.581,0.007,0.006,0.006,0.0,
574,1.0,0.4,1.0,0.0,0.952,0.961,0.986,0.99,0.555,0.642,0.115,0.055,0.0,
575,1.0,0.4,1.0,1.0,0.952,0.961,0.986,0.991,0.584,0.702,1.0,1.0,0.0,
576,1.0,0.4,1.0,0.0,0.956,0.963,0.989,0.991,0.805,0.886,0.872,0.847,0.847,
577,1.0,0.4,1.0,0.0,0.916,0.927,0.962,0.97,0.731,0.778,0.875,0.79,0.79,
578,1.0,0.4,1.0,0.0,0.917,0.927,0.962,0.97,0.68,0.776,0.777,0.787,0.787,
579,1.0,0.4,1.0,0.0,0.859,0.873,0.887,0.939,0.44,0.693,0.656,0.613,0.613,
580,0.0,0.4,0.0,0.0,0.103,0.017,0.101,0.007,0.06,0.543,0.028,0.058,0.0,
581,0.0,0.4,0.0,1.0,0.018,0.017,0.016,0.007,0.011,0.007,1.0,1.0,0.0,
582,0.0,0.4,0.0,1.0,0.018,0.017,0.007,0.007,0.007,0.008,1.0,1.0,0.0,
583,1.0,0.4,1.0,1.0,0.767,0.784,0.008,0.715,0.327,0.385,1.0,1.0,0.0,
584,1.0,0.4,1.0,0.0,0.785,0.869,0.71,0.899,0.346,0.488,0.116,0.108,0.0,
585,1.0,0.4,1.0,0.0,0.706,0.798,0.664,0.84,0.322,0.36,0.152,0.11,0.0,
586,1.0,0.4,1.0,0.0,0.627,0.808,0.417,0.77,0.184,0.356,0.086,0.052,0.0,
587,1.0,0.4,1.0,0.0,0.743,0.81,0.417,0.782,0.138,0.287,0.034,0.04,0.0,
588,1.0,0.4,1.0,1.0,0.664,0.731,0.446,0.713,0.188,0.321,1.0,1.0,0.0,
589,1.0,0.4,1.0,0.0,0.809,0.862,0.789,0.9,0.235,0.532,0.06,0.182,0.0,
590,1.0,0.4,0.8,0.0,0.847,0.706,0.874,0.916,0.334,0.488,0.177,0.223,0.0,
591,0.0,0.4,0.0,0.0,0.019,0.086,0.887,0.012,0.461,0.01,0.094,0.227,0.0,
592,0.0,0.4,0.0,0.0,0.024,0.018,0.007,0.012,0.051,0.007,0.008,0.044,0.0,
593,0.0,0.4,0.0,0.0,0.019,0.018,0.009,0.009,0.007,0.007,0.006,0.006,0.0,
594,1.0,0.4,1.0,1.0,0.848,0.878,0.876,0.924,0.44,0.51,1.0,1.0,0.0,
595,1.0,0.4,1.0,1.0,0.943,0.954,0.985,0.977,0.778,0.742,1.0,1.0,0.0,
596,1.0,0.4,1.0,1.0,0.945,0.955,0.986,0.989,0.702,0.758,1.0,1.0,0.0,
597,1.0,0.4,1.0,0.0,0.899,0.955,0.968,0.989,0.56,0.674,0.672,0.653,0.653,
598,1.0,0.4,1.0,0.0,0.834,0.914,0.911,0.974,0.492,0.59,0.25,0.272,0.0,
599,1.0,0.4,1.0,0.0,0.756,0.854,0.786,0.885,0.367,0.399,0.287,0.136,0.0,
600,1.0,0.4,1.0,0.0,0.779,0.865,0.702,0.894,0.282,0.406,0.097,0.098,0.0,
601,0.0,0.4,0.0,1.0,0.094,0.102,0.667,0.843,0.236,0.01,1.0,1.0,0.0,
602,0.0,0.4,0.0,0.0,0.018,0.017,0.007,0.09,0.007,0.008,0.026,0.019,0.0,
603,0.0,0.4,0.0,0.0,0.022,0.021,0.007,0.007,0.007,0.007,0.006,0.009,0.0,
604,1.0,0.4,1.0,0.0,0.688,0.783,0.007,0.865,0.244,0.008,0.006,0.006,0.0,
605,1.0,0.4,1.0,0.0,0.634,0.878,0.643,0.91,0.203,0.366,0.028,0.016,0.0,
606,1.0,0.4,1.0,0.0,0.738,0.882,0.797,0.961,0.199,0.393,0.048,0.062,0.0,
607,1.0,0.4,1.0,1.0,0.763,0.886,0.811,0.965,0.285,0.406,1.0,1.0,0.0,
608,1.0,0.4,1.0,1.0,0.85,0.925,0.882,0.973,0.569,0.605,1.0,1.0,0.0,
609,1.0,0.4,1.0,1.0,0.856,0.925,0.947,0.981,0.521,0.596,1.0,1.0,0.0,
610,1.0,0.4,1.0,0.0,0.861,0.926,0.949,0.981,0.474,0.528,0.335,0.424,0.0,
611,1.0,0.4,1.0,0.0,0.789,0.871,0.911,0.937,0.347,0.395,0.187,0.219,0.0,
612,0.0,0.4,0.0,0.0,0.018,0.017,0.779,0.007,0.262,0.051,0.03,0.022,0.0,
613,0.0,0.4,0.0,0.0,0.018,0.017,0.083,0.007,0.007,0.008,0.007,0.022,0.0,
614,0.0,0.4,0.0,1.0,0.018,0.021,0.007,0.007,0.007,0.007,1.0,1.0,0.0,
615,1.0,0.4,1.0,0.0,0.686,0.782,0.592,0.78,0.176,0.249,0.006,0.038,0.0,
616,1.0,0.4,1.0,0.0,0.633,0.872,0.472,0.862,0.135,0.339,0.038,0.038,0.0,
617,1.0,0.4,1.0,0.0,0.656,0.879,0.52,0.938,0.151,0.349,0.036,0.05,0.0,
618,1.0,0.4,1.0,0.0,0.665,0.883,0.527,0.943,0.183,0.333,0.036,0.047,0.0,
619,1.0,0.4,1.0,0.0,0.667,0.884,0.469,0.943,0.178,0.307,0.046,0.054,0.0,
620,1.0,0.4,1.0,1.0,0.679,0.884,0.576,0.944,0.187,0.307,1.0,1.0,0.0,
621,1.0,0.4,1.0,1.0,0.817,0.925,0.679,0.976,0.234,0.516,1.0,1.0,0.0,
622,1.0,0.4,1.0,1.0,0.83,0.926,0.886,0.976,0.387,0.47,1.0,1.0,0.0,
623,0.0,0.4,0.0,0.0,0.019,0.018,0.007,0.007,0.044,0.42,0.156,0.162,0.0,
624,0.0,0.4,0.0,0.0,0.024,0.018,0.007,0.007,0.008,0.007,0.008,0.025,0.0,
625,0.0,0.4,0.0,0.0,0.019,0.018,0.007,0.007,0.007,0.008,0.006,0.006,0.0,
626,1.0,0.4,1.0,0.0,0.835,0.859,0.894,0.906,0.346,0.317,0.059,0.095,0.0,
627,1.0,0.4,1.0,1.0,0.905,0.92,0.967,0.97,0.376,0.413,1.0,1.0,0.0,
628,1.0,0.4,1.0,0.0,0.91,0.924,0.97,0.972,0.642,0.635,0.202,0.212,0.0,
629,1.0,0.4,0.9,0.0,0.85,0.79,0.905,0.848,0.505,0.399,0.575,0.699,0.699,
630,1.0,0.4,1.0,0.0,0.893,0.905,0.955,0.892,0.639,0.442,0.412,0.278,0.0,
631,1.0,0.4,1.0,0.0,0.829,0.907,0.916,0.959,0.573,0.559,0.48,0.429,0.0,
632,1.0,0.4,1.0,0.0,0.837,0.912,0.881,0.963,0.433,0.588,0.354,0.556,0.556,
633,0.0,0.4,0.0,1.0,0.018,0.018,0.817,0.928,0.007,0.063,1.0,1.0,0.0,
634,0.0,0.4,0.0,1.0,0.019,0.022,0.007,0.099,0.007,0.007,1.0,1.0,0.0,
635,0.0,0.4,0.0,1.0,0.023,0.022,0.007,0.007,0.008,0.007,1.0,1.0,0.0,
636,1.0,0.4,1.0,0.0,0.743,0.839,0.772,0.919,0.282,0.007,0.006,0.023,0.0,
637,1.0,0.4,1.0,0.0,0.684,0.853,0.629,0.935,0.256,0.434,0.118,0.023,0.0,
638,1.0,0.4,1.0,0.0,0.727,0.862,0.722,0.938,0.257,0.48,0.101,0.14,0.0,
639,1.0,0.4,1.0,0.0,0.74,0.79,0.733,0.832,0.306,0.359,0.122,0.147,0.0,
640,1.0,0.4,1.0,1.0,0.745,0.803,0.756,0.84,0.313,0.369,1.0,1.0,0.0,
641,1.0,0.4,1.0,0.0,0.844,0.875,0.922,0.901,0.559,0.509,0.455,0.526,0.526,
642,1.0,0.4,1.0,0.0,0.853,0.806,0.927,0.904,0.526,0.467,0.48,0.51,0.51,
643,1.0,0.4,0.9,0.0,0.855,0.716,0.934,0.846,0.532,0.469,0.456,0.428,0.0,
644,0.0,0.4,0.0,0.0,0.019,0.018,0.887,0.007,0.478,0.007,0.118,0.052,0.0,
645,0.0,0.4,0.0,0.0,0.023,0.022,0.095,0.007,0.007,0.007,0.02,0.006,0.0,
646,0.0,0.4,0.0,1.0,0.019,0.018,0.009,0.007,0.008,0.007,1.0,1.0,0.0,
647,1.0,0.4,1.0,1.0,0.764,0.797,0.777,0.824,0.332,0.008,1.0,1.0,0.0,
648,1.0,0.4,1.0,1.0,0.855,0.883,0.853,0.947,0.442,0.517,1.0,1.0,0.0,
649,1.0,0.4,1.0,0.0,0.861,0.89,0.934,0.95,0.406,0.487,0.246,0.278,0.0,
650,1.0,0.4,1.0,0.0,0.789,0.824,0.886,0.913,0.376,0.366,0.168,0.269,0.0,
651,1.0,0.4,1.0,0.0,0.709,0.745,0.739,0.678,0.276,0.33,0.07,0.076,0.0,
652,1.0,0.4,1.0,0.0,0.712,0.761,0.613,0.685,0.196,0.237,0.069,0.038,0.0,
653,1.0,0.4,1.0,1.0,0.731,0.763,0.662,0.712,0.151,0.193,1.0,1.0,0.0,
654,1.0,0.4,1.0,0.0,0.837,0.865,0.883,0.821,0.344,0.416,0.026,0.067,0.0,
655,0.0,0.4,0.0,0.0,0.02,0.018,0.007,0.088,0.275,0.047,0.046,0.036,0.0,
656,0.0,0.4,0.0,0.0,0.02,0.023,0.009,0.007,0.007,0.007,0.006,0.027,0.0,
657,1.0,0.4,1.0,0.0,0.833,0.859,0.007,0.007,0.305,0.358,0.008,0.006,0.0,
658,1.0,0.4,1.0,0.0,0.847,0.871,0.89,0.911,0.34,0.381,0.102,0.111,0.0,
659,1.0,0.4,1.0,1.0,0.904,0.92,0.965,0.957,0.355,0.472,1.0,1.0,0.0,
660,1.0,0.4,1.0,1.0,0.908,0.922,0.966,0.973,0.597,0.692,1.0,1.0,0.0,
661,1.0,0.4,1.0,1.0,0.908,0.922,0.967,0.974,0.54,0.623,1.0,1.0,0.0,
662,1.0,0.4,1.0,0.0,0.908,0.866,0.967,0.915,0.478,0.548,0.347,0.298,0.0,
663,1.0,0.4,1.0,0.0,0.848,0.793,0.897,0.859,0.359,0.349,0.102,0.1,0.0,
664,1.0,0.4,1.0,0.0,0.772,0.711,0.836,0.57,0.323,0.25,0.084,0.087,0.0,
665,0.0,0.4,0.0,0.0,0.019,0.087,0.747,0.591,0.037,0.215,0.062,0.052,0.0,
666,0.0,0.4,0.0,1.0,0.019,0.018,0.007,0.007,0.008,0.026,1.0,1.0,0.0,
667,0.0,0.4,0.0,0.0,0.019,0.022,0.007,0.007,0.007,0.008,0.006,0.008,0.0,
668,1.0,0.4,1.0,0.0,0.76,0.735,0.717,0.007,0.185,0.007,0.006,0.006,0.0,
669,1.0,0.4,1.0,0.0,0.847,0.677,0.81,0.508,0.286,0.172,0.019,0.044,0.0,
670,1.0,0.4,1.0,0.0,0.856,0.755,0.909,0.719,0.292,0.249,0.077,0.053,0.0,
671,1.0,0.4,1.0,0.0,0.866,0.789,0.917,0.797,0.317,0.29,0.068,0.083,0.0,
672,1.0,0.4,1.0,1.0,0.795,0.798,0.871,0.817,0.247,0.284,1.0,1.0,0.0,
673,1.0,0.4,1.0,1.0,0.876,0.88,0.942,0.887,0.422,0.395,1.0,1.0,0.0,
674,1.0,0.4,1.0,1.0,0.881,0.885,0.946,0.943,0.396,0.47,1.0,1.0,0.0,
675,1.0,0.4,1.0,0.0,0.881,0.888,0.946,0.949,0.36,0.437,0.216,0.216,0.0,
676,0.0,0.4,0.0,0.0,0.107,0.018,0.014,0.906,0.01,0.394,0.123,0.16,0.0,
677,0.0,0.4,0.0,0.0,0.021,0.018,0.017,0.097,0.007,0.007,0.006,0.053,0.0,
678,0.0,0.4,0.0,0.0,0.021,0.018,0.007,0.007,0.007,0.007,0.008,0.006,0.0,
679,1.0,0.4,1.0,0.0,0.801,0.804,0.009,0.822,0.208,0.277,0.008,0.006,0.0,
680,1.0,0.4,1.0,1.0,0.817,0.886,0.833,0.945,0.238,0.308,1.0,1.0,0.0,
681,1.0,0.4,1.0,0.0,0.928,0.901,0.981,0.953,0.351,0.526,0.222,0.25,0.0,
682,1.0,0.4,1.0,0.0,0.941,0.838,0.986,0.922,0.473,0.497,0.179,0.218,0.0,
683,1.0,0.4,1.0,0.0,0.893,0.761,0.968,0.807,0.429,0.294,0.35,0.352,0.0,
684,1.0,0.4,1.0,0.0,0.901,0.797,0.959,0.743,0.42,0.285,0.162,0.121,0.0,
685,1.0,0.4,1.0,0.0,0.838,0.719,0.875,0.725,0.316,0.319,0.093,0.091,0.0,
686,1.0,0.4,1.0,1.0,0.837,0.638,0.874,0.41,0.287,0.184,1.0,1.0,0.0,
687,0.0,0.4,0.0,1.0,0.02,0.08,0.007,0.048,0.406,0.009,1.0,1.0,0.0,
688,0.0,0.4,0.0,0.0,0.02,0.019,0.007,0.011,0.007,0.008,0.072,0.033,0.0,
689,0.0,0.4,0.0,0.0,0.02,0.023,0.007,0.007,0.007,0.007,0.015,0.011,0.0,
690,1.0,0.4,0.9,0.0,0.889,0.714,0.948,0.636,0.007,0.227,0.014,0.022,0.0,
691,1.0,0.4,1.0,0.0,0.929,0.867,0.978,0.901,0.512,0.435,0.022,0.058,0.0,
692,1.0,0.4,1.0,0.0,0.93,0.885,0.979,0.918,0.463,0.446,0.306,0.267,0.0,
693,1.0,0.4,1.0,1.0,0.934,0.896,0.98,0.938,0.605,0.53,1.0,1.0,0.0,
694,1.0,0.4,1.0,0.0,0.941,0.917,0.984,0.958,0.79,0.708,0.741,0.588,0.588,
695,1.0,0.4,1.0,0.0,0.894,0.86,0.965,0.895,0.65,0.584,0.74,0.854,0.854,
696,1.0,0.4,1.0,0.0,0.894,0.863,0.948,0.898,0.571,0.521,0.468,0.593,0.593,
697,1.0,0.4,1.0,0.0,0.829,0.791,0.904,0.755,0.505,0.465,0.313,0.239,0.0,
698,0.0,0.4,0.0,0.0,0.018,0.018,0.007,0.007,0.007,0.007,0.29,0.276,0.0,
699,0.0,0.4,0.0,1.0,0.023,0.022,0.007,0.007,0.008,0.007,1.0,1.0,0.0,
700,0.0,0.4,0.0,1.0,0.019,0.018,0.007,0.007,0.007,0.007,1.0,1.0,0.0,
701,1.0,0.4,1.0,1.0,0.73,0.688,0.008,0.479,0.242,0.207,1.0,1.0,0.0,
702,1.0,0.4,1.0,0.0,0.75,0.775,0.633,0.702,0.265,0.295,0.041,0.038,0.0,
703,1.0,0.4,1.0,0.0,0.671,0.697,0.597,0.517,0.252,0.215,0.045,0.072,0.0,
704,1.0,0.4,1.0,0.0,0.675,0.725,0.47,0.577,0.191,0.194,0.054,0.041,0.0,
705,1.0,0.4,1.0,0.0,0.698,0.736,0.523,0.59,0.171,0.233,0.042,0.033,0.0,
706,1.0,0.4,1.0,1.0,0.705,0.737,0.532,0.61,0.199,0.232,1.0,1.0,0.0,
707,1.0,0.4,1.0,0.0,0.824,0.849,0.657,0.873,0.221,0.448,0.039,0.054,0.0,
708,1.0,0.4,1.0,0.0,0.831,0.868,0.834,0.894,0.381,0.419,0.176,0.208,0.0,
709,0.0,0.4,0.0,0.0,0.02,0.02,0.007,0.915,0.044,0.467,0.053,0.261,0.0,
710,0.0,0.4,0.0,0.0,0.024,0.02,0.007,0.098,0.007,0.052,0.03,0.008,0.0,
711,0.0,0.4,0.0,0.0,0.024,0.02,0.007,0.007,0.007,0.007,0.007,0.008,0.0,
712,1.0,0.4,1.0,1.0,0.844,0.865,0.007,0.908,0.415,0.44,1.0,1.0,0.0,
713,1.0,0.4,1.0,1.0,0.91,0.945,0.922,0.986,0.715,0.766,1.0,1.0,0.0,
714,1.0,0.4,1.0,1.0,0.933,0.946,0.963,0.987,0.674,0.691,1.0,1.0,0.0,
715,1.0,0.4,1.0,0.0,0.933,0.901,0.97,0.955,0.594,0.607,0.671,0.512,0.512,
716,1.0,0.4,1.0,0.0,0.882,0.836,0.911,0.915,0.459,0.479,0.26,0.276,0.0,
717,1.0,0.4,1.0,0.0,0.814,0.759,0.851,0.794,0.407,0.278,0.178,0.159,0.0,
718,1.0,0.4,1.0,0.0,0.734,0.677,0.572,0.478,0.233,0.248,0.111,0.091,0.0,
719,1.0,0.4,1.0,1.0,0.761,0.715,0.589,0.554,0.174,0.142,1.0,1.0,0.0,
720,0.0,0.4,0.0,1.0,0.02,0.089,0.064,0.654,0.007,0.234,1.0,1.0,0.0,
721,0.0,0.4,0.0,0.0,0.024,0.019,0.007,0.007,0.007,0.01,0.006,0.01,0.0,
722,0.0,0.4,0.0,0.0,0.02,0.018,0.007,0.007,0.007,0.007,0.006,0.006,0.0,
723,1.0,0.4,1.0,0.0,0.83,0.803,0.814,0.007,0.346,0.007,0.008,0.006,0.0,
724,1.0,0.4,1.0,0.0,0.896,0.818,0.939,0.803,0.448,0.308,0.177,0.126,0.0,
725,1.0,0.4,1.0,0.0,0.902,0.892,0.948,0.944,0.49,0.46,0.231,0.175,0.0,
726,1.0,0.4,1.0,1.0,0.904,0.9,0.949,0.952,0.514,0.419,1.0,1.0,0.0,
727,1.0,0.4,1.0,1.0,0.926,0.923,0.966,0.972,0.728,0.677,1.0,1.0,0.0,
728,1.0,0.4,1.0,0.0,0.926,0.924,0.973,0.973,0.654,0.606,0.707,0.652,0.652,
729,1.0,0.4,1.0,0.0,0.872,0.869,0.943,0.943,0.504,0.534,0.528,0.546,0.546,
730,0.0,0.4,0.0,0.0,0.105,0.018,0.107,0.854,0.011,0.409,0.196,0.233,0.0,
731,0.0,0.4,0.0,0.0,0.019,0.018,0.013,0.007,0.011,0.007,0.017,0.031,0.0,
732,0.0,0.4,0.0,0.0,0.019,0.022,0.007,0.007,0.007,0.007,0.009,0.006,0.0,
733,0.6,0.4,0.5,1.0,0.323,0.191,0.075,0.025,0.007,0.016,1.0,1.0,0.0,
734,1.0,0.4,1.0,0.0,0.833,0.808,0.069,0.026,0.333,0.016,0.044,0.007,0.0,
735,1.0,0.4,1.0,0.0,0.846,0.821,0.832,0.787,0.366,0.328,0.116,0.111,0.0,
736,1.0,0.4,1.0,0.0,0.896,0.888,0.94,0.93,0.392,0.439,0.159,0.122,0.0,
737,1.0,0.4,1.0,0.0,0.901,0.896,0.947,0.94,0.469,0.463,0.284,0.187,0.0,
738,1.0,0.4,1.0,0.0,0.906,0.901,0.952,0.947,0.503,0.499,0.308,0.304,0.0,
739,1.0,0.4,1.0,1.0,0.906,0.902,0.953,0.948,0.516,0.509,1.0,1.0,0.0,
740,1.0,0.4,1.0,1.0,0.925,0.924,0.967,0.97,0.685,0.704,1.0,1.0,0.0,
741,0.0,0.4,0.0,1.0,0.021,0.112,0.007,0.971,0.007,0.631,1.0,1.0,0.0,
742,0.0,0.4,0.0,0.0,0.021,0.024,0.009,0.016,0.008,0.072,0.03,0.082,0.0,
743,0.0,0.4,0.0,0.0,0.021,0.02,0.007,0.007,0.007,0.007,0.006,0.006,0.0,
744,0.3,0.4,0.2,0.0,0.12,0.074,0.007,0.012,0.007,0.009,0.006,0.006,0.0,
745,1.0,0.4,1.0,0.0,0.917,0.917,0.967,0.012,0.014,0.585,0.006,0.006,0.0,
746,1.0,0.4,1.0,1.0,0.94,0.87,0.983,0.962,0.631,0.542,1.0,1.0,0.0,
747,1.0,0.4,1.0,0.0,0.941,0.945,0.984,0.989,0.861,0.714,0.923,0.891,0.891,
748,1.0,0.4,1.0,0.0,0.894,0.946,0.946,0.989,0.789,0.736,0.833,0.798,0.798,
749,1.0,0.4,1.0,0.0,0.828,0.901,0.844,0.974,0.555,0.652,0.358,0.559,0.559,
750,1.0,0.4,1.0,0.0,0.655,0.837,0.503,0.925,0.276,0.436,0.105,0.173,0.0,
751,1.0,0.4,1.0,0.0,0.679,0.759,0.487,0.812,0.243,0.385,0.051,0.061,0.0,
752,0.0,0.4,0.0,1.0,0.018,0.018,0.449,0.712,0.255,0.276,1.0,1.0,0.0,
753,0.0,0.4,0.0,1.0,0.022,0.022,0.007,0.007,0.007,0.007,1.0,1.0,0.0,
754,0.0,0.4,0.0,1.0,0.018,0.019,0.007,0.007,0.008,0.007,1.0,1.0,0.0,
755,0.1,0.4,0.1,0.0,0.027,0.035,0.009,0.008,0.007,0.007,0.006,0.008,0.0,
